customerID,children,credit,creditCard,custcare,custcareTotal,custcareLast,directas,directasLast,dropvce,dropvceLast,income,marry,mou,mouTotal,mouChange,occupation,outcalls,overage,overageMax,overageMin,peakOffPeak,peakOffPeakLast,recchrge,regionType,revenue,revenueTotal,revenueChange,roam,churn
1094142,1,de,0,2,11,2,0,0,11,11,4,yes,1303.9254463,7823.5526775,-0.037768668,,464,108.06118918,116.67446938,99.320329964,0.921961326,0.9220779221,69.99,,95.718333333,574.31,-0.039834881,1,0
1094149,0,de,0,1,4,1,4,4,6,6,0,unknown,1179.2688746,4717.0754985,-0.058982696,,460,0,0,0,1.754491018,1.7516339869,45.75,suburban,50.74,202.96,0.0022412388,0,1
1094153,0,c,0,1,7,2,0,0,2,2,1,no,454.43446058,2726.6067635,-0.007870699,,97,0,0,0,0.7859327217,0.7777777778,69.99,rural,69.99,419.94,0,6,0
1094167,1,c,1,5,30,5,0,0,2,1,3,yes,51.19035268,307.14211608,-0.076642254,professional,15,5.0830328835,5.4279393781,4.91868931,6.25,6,9.02,town,16.326666667,97.96,-0.008668731,1,0
1094188,0,aa,0,0,0,0,2,2,8,9,0,unknown,398.71507651,2392.2904591,-0.044066587,,154,0,0,0,0.6452762923,0.6458333333,69.99,,69.99,419.94,0,1,0
1094202,1,aa,1,0,0,0,1,1,3,2,4,no,257.1265365,1285.6326825,0.1544175172,professional,83,2.6187669239,2.7013115445,2.4152231482,5.46875,5.4285714286,10,,11.762,58.81,-0.051390059,0,1
1094220,0,de,0,6,38,6,3,3,6,6,6,unknown,401.29157042,2407.7494225,0.0064116744,crafts,220,0,0,0,0.7586666667,0.76,44.99,town,44.99,269.94,0,0,0
1094221,0,aa,1,0,0,0,0,0,0,0,4,no,25.825242243,25.825242243,-0.935582787,,13,0,0,0,3.3333333333,3.3333333333,27.58,rural,61.4,61.4,0.3647477217,1,1
1094244,1,c,1,5,29,5,0,0,4,5,6,yes,404.80980346,2428.8588208,0.0854623009,crafts,150,0,0,0,0.662962963,0.6590909091,54.91,suburban,54.91,329.46,0,0,0
1094249,0,aa,1,0,0,0,7,7,5,4,8,yes,1374.3992155,5497.5968619,-0.037671824,professional,562,141.54658282,154.41320877,135.94681124,1.746031746,1.7486910995,84.99,town,145.9725,583.89,0.0238955265,0,1
1094256,0,aa,0,1,6,1,0,0,0,0,0,unknown,878.85541849,5273.1325109,0.0211726172,,206,13.336203812,29.295135769,0,0.775862069,0.7768595041,49.99,suburban,50.47,302.82,0,0,0
1094266,0,de,0,4,4,4,4,4,16,16,0,unknown,1477.1469706,1477.1469706,0.6125027541,,304,156.40224756,156.40224756,156.40224756,1.432,1.432,49.99,,104.4,104.4,1.0884176835,0,1
1094274,0,de,0,3,18,3,1,1,11,12,3,unknown,645.88402844,3875.3041707,-0.051174649,,242,52.70141935,55.85785366,49.940713331,0.9207397622,0.9160305344,44.99,,61.45,368.7,-0.016674841,0,0
1094284,0,gy,0,3,12,3,1,1,4,5,1,unknown,937.98682938,3751.9473175,-0.107513982,,234,87.544937665,92.251752435,84.720079893,1.7692307692,1.7721518987,37.25,suburban,69.5975,278.39,-0.050466497,0,1
1094294,1,aa,0,0,0,0,0,0,1,1,9,yes,70.94464959,425.66789754,-0.010352708,professional,30,0,0,0,0.448,0.45,44.99,,44.99,269.94,0,6,0
1094326,1,aa,1,0,0,0,0,0,0,0,6,yes,22.387579215,134.32547529,0.1305179951,professional,7,0,0,0,0,0,10,,10.061666667,60.37,0.0079207921,0,0
1094335,1,de,1,17,104,15,0,1,2,2,4,yes,1654.0387184,9924.2323104,-0.052056565,,330,55.644114038,58.127437784,52.585310864,0.7004291845,0.6983240223,54.91,town,76.643333333,459.86,-0.076535007,1,0
1094337,0,b,0,0,0,0,0,0,6,5,1,unknown,269.36339469,538.72678938,-0.137216502,,73,0,0,0,4.1785714286,4.1538461538,59.99,,60.74,121.48,-0.02439421,0,1
1094353,0,aa,0,5,14,5,1,1,6,6,4,no,451.70972209,1355.1291663,0.0789633139,,175,0,0,0,0.8391608392,0.84,44.99,,44.99,134.97,0,0,1
1094368,0,c,0,0,0,0,0,0,0,0,6,yes,9.8293534637,39.317413855,-0.093190533,professional,5,0,0,0,4,4,29.99,rural,29.99,119.96,0,0,1
1094374,0,aa,0,0,0,0,0,0,3,3,6,no,469.84077358,2819.0446415,-0.01930055,professional,78,0,0,0,1.7514792899,1.7777777778,7.02,,7.1916666667,43.15,0.0181311018,0,0
1094381,0,b,1,0,0,0,0,0,2,1,4,no,145.94978672,437.84936017,0.0378296247,professional,35,45.405043673,47.333865058,43.644261536,1.6666666667,1.6428571429,29.99,town,49.066666667,147.2,0.0051355793,1,1
1094395,0,aa,1,1,1,1,0,0,3,3,4,no,328.09491931,328.09491931,1.1227434891,crafts,124,0,0,0,2.4444444444,2.4444444444,40.07,rural,40.07,40.07,-0.181075005,0,1
1094421,0,aa,0,0,0,0,0,0,7,6,0,unknown,442.83583367,2657.015002,0.0271902341,,74,0,0,0,0.2408963585,0.2372881356,44.99,,44.99,269.94,0,0,0
1094432,0,de,0,0,0,0,0,0,3,3,0,unknown,357.11232963,2142.6739778,-0.058411799,,97,1.7839359425,1.9194754564,1.6378141352,1.1879699248,1.1707317073,41.24,s,51.438333333,308.63,-0.016853933,6,0
1094480,1,c,1,4,23,4,1,1,1,1,6,no,267.41203924,1604.4722354,0.056022019,,149,0,0,0,2.6219512195,2.641025641,39.99,suburban,44.236666667,265.42,0.0487804878,0,0
1094481,0,a,0,1,2,1,1,1,10,9,0,unknown,1230.8963736,2461.7927471,-0.113720906,,94,136.1285267,136.21564664,136.04140676,2.8163265306,2.8260869565,46.06,,124.41,248.82,0.0171868666,2,1
1094512,0,aa,0,14,84,16,1,0,8,8,0,unknown,418.83846625,2513.0307975,0.0186680726,,191,0,0,0,1.2470588235,1.2558139535,52.53,,52.53,315.18,0,1,0
1094540,0,b,0,0,0,0,0,0,1,1,4,unknown,364.68253196,2188.0951917,0.0153488209,,48,4.7560229476,5.2280255607,4.5166473465,2.7894736842,2.8333333333,10,town,10.498333333,62.99,0.0813165537,0,0
1094547,1,c,1,3,16,3,0,0,6,6,6,no,886.52813701,5319.168822,-0.121236698,professional,457,60.992383797,65.972926361,57.26727107,1.2069243156,1.2010309278,44.99,,62.615,375.69,-0.010905125,0,0
1094560,0,aa,0,0,0,0,3,3,4,4,9,yes,602.01440958,602.01440958,5.0847102339,,202,0,0,0,1.4337349398,1.4337349398,104.99,,104.99,104.99,0.9533023256,0,1
1094572,0,aa,0,1,6,1,3,3,8,7,0,unknown,673.32044963,4039.9226978,-0.020093594,,156,182.35633071,198.7807337,163.48460782,1.3408521303,1.3432835821,31.28,,178.745,1072.47,-0.053639638,0,0
1094584,0,aa,1,0,0,0,0,0,0,0,7,unknown,197.15166235,1182.9099741,0.0008494612,,79,0,0,0,1.6536312849,1.6428571429,47.49,,47.49,284.94,0,0,0
1094591,0,gy,0,5,26,5,0,0,2,1,0,unknown,1211.7310915,6058.6554576,0.1246527718,,91,0,0,0,1.1255813953,1.1111111111,69.99,,69.99,349.95,0,0,1
1094645,0,aa,1,1,7,1,1,1,2,2,7,yes,308.35986318,1850.1591791,-0.105001099,professional,33,0,0,0,1.7083333333,1.8181818182,44.99,town,44.99,269.94,0,0,0
1094647,0,aa,0,0,0,0,0,0,0,0,6,no,120.18895834,600.94479169,-0.047564305,,61,0,0,0,2.5882352941,2.625,44.99,rural,44.99,224.95,0,3,1
1094678,1,aa,1,0,0,0,0,0,1,1,4,no,140.38456802,842.30740813,-0.019303505,clerical,66,0,0,0,4.0379746835,4.1538461538,29.99,suburban,30.631666667,183.79,0.0440146716,0,0
1094687,1,aa,0,0,0,0,0,0,5,5,7,no,728.69936439,728.69936439,4.0928585398,,441,89.303554718,89.303554718,89.303554718,0.5806451613,0.5806451613,44.99,town,81.87,81.87,1.6148195465,0,1
1094692,0,de,0,9,55,9,0,0,12,14,4,yes,1707.592605,10245.55563,0.0099278632,,369,66.61163393,70.274253713,62.722897924,0.5952380952,0.593220339,49.99,,82.476666667,494.86,0.0003635923,12,0
1094701,0,aa,0,0,0,0,0,0,0,0,0,unknown,43.360193379,260.16116027,0.0494012183,,2,0,0,0,0,0,49.99,,51.216666667,307.3,0.0200040008,10,0
1094714,1,a,1,1,8,2,0,0,0,0,1,no,657.73598673,3946.4159204,0.1337678557,professional,63,0,0,0,1.0267379679,1.0303030303,69.99,,69.99,419.94,0,0,0
1094727,1,c,0,4,8,4,0,0,8,8,3,yes,375.51994543,751.03989087,0.0884665098,,119,53.727462346,56.56037113,50.894553561,2.2602739726,2.2631578947,33.74,rural,59.495,118.99,-0.03970346,0,1
1094730,0,de,0,7,40,7,3,3,11,11,0,unknown,485.560248,2913.361488,0.0945573539,,237,0,0,0,1.5846994536,1.5894736842,89.99,suburban,91.775,550.65,-0.000768386,0,0
1094746,0,b,0,10,59,10,2,2,18,18,0,unknown,961.35123754,5768.1074253,0.0749844224,,353,72.065935601,75.509392606,67.945157814,0.8187285223,0.8203883495,40.03,town,69.08,414.48,-0.003237198,0,0
1094750,1,de,1,3,17,3,2,2,3,3,6,yes,463.47688297,2780.8612978,-0.024089428,,51,33.272876038,35.992879334,30.474585806,9.5517241379,9.2,33.1,suburban,40.736666667,244.42,-0.028901734,0,0
1094760,0,c,0,1,6,1,2,2,15,12,0,unknown,539.84436876,3239.0662126,0.1138133986,,270,0,0,0,1.4390977444,1.4322033898,84.99,rural,84.99,509.94,0,0,0
1094765,0,c,1,19,76,18,0,0,24,25,3,no,549.42511339,2197.7004536,-0.132579827,student,276,67.447406362,72.317391844,61.054105722,0.8602693603,0.8615384615,20.42,,37.395,149.58,0.0015839493,0,1
1094780,1,a,1,0,0,0,0,0,7,6,6,no,574.852852,3449.117112,-0.052911838,professional,110,54.834316228,61.242172342,51.716828907,2.8313953488,2.8461538462,52.49,,77.171666667,463.03,0.0256674836,4,0
1094793,0,aa,0,0,0,0,0,0,7,8,0,unknown,760.05643395,4560.3386037,-0.045387288,,215,51.354527283,54.171251488,47.378505764,0.6311787072,0.6307692308,44.99,,56.093333333,336.56,0.033680127,0,0
1094804,0,c,0,4,22,3,1,1,1,1,0,unknown,372.6842747,2236.1056482,0.0513214022,,110,0,0,0,0.1827956989,0.1770833333,62.47,,62.47,374.82,0,0,0
1094824,1,z,0,5,5,5,0,0,16,16,3,yes,1270.6782775,1270.6782775,2.2987671197,clerical,363,105.84031257,105.84031257,105.84031257,1.0166666667,1.0166666667,34.99,,77.18,77.18,0.2354730271,0,1
1094826,0,aa,1,5,30,5,1,1,5,6,5,yes,862.77867425,5176.6720455,-0.015285925,,260,38.952967485,42.644753311,36.256252476,2.723150358,2.7083333333,69.99,suburban,74.006666667,444.04,-0.046236559,0,0
1094853,1,a,0,0,0,0,0,0,12,12,6,no,1180.0439235,3540.1317706,0.070559642,,320,442.00812388,448.46567927,430.18075366,1.6491712707,1.6470588235,33.18,suburban,248.64666667,745.94,-0.010526744,0,1
1094858,0,b,1,16,96,15,1,1,11,10,5,unknown,1884.3548436,11306.129062,0.0210858418,,384,13.554748453,17.459090266,0,0.6259703599,0.625984252,59.99,,61.281666667,367.69,-0.020184079,0,0
1094868,0,c,0,2,9,2,0,0,23,25,6,yes,970.92529185,3883.7011674,0.0024673448,,380,24.442431849,26.247732679,22.912838498,0.6681318681,0.6652719665,52.49,suburban,88.55,354.2,-0.006755235,0,1
1094878,0,de,0,0,0,0,0,0,7,6,1,no,534.49447526,3206.9668516,0.1495587157,,151,38.224970897,39.353813696,35.56210428,1.6109510086,1.6129032258,49.99,,59.64,357.84,-0.004663129,0,0
1094893,1,z,1,1,8,1,2,2,1,1,9,yes,345.31036974,2071.8622184,-0.008513951,professional,162,0,0,0,2.6578947368,2.6590909091,49.99,suburban,49.99,299.94,0,0,0
1094901,0,aa,0,0,0,0,2,2,2,2,0,unknown,294.0695801,588.13916019,-0.026072234,,67,8.3914231991,8.5065413073,8.2763050908,3.1875,3.125,29.95,,104.73,209.46,0.0445095168,0,1
1094920,1,de,1,1,6,1,0,0,26,30,7,no,1022.400561,6134.4033662,0.0157004288,,423,0,0,0,0.3754747694,0.375,44.99,t,44.99,269.94,0,0,0
1094948,1,b,0,0,0,0,1,1,7,7,3,unknown,769.98026609,4619.8815966,0.0001078443,,250,234.41407453,257.13593248,216.39719827,1.4343598055,1.4368932039,44.99,,131.10666667,786.64,-0.044381851,1,0
1094993,0,b,0,2,10,2,0,0,13,14,6,no,467.20687833,2803.24127,0.0018531562,,84,25.005345463,26.708201939,22.988023589,0.7578947368,0.75,49.99,,53.573333333,321.44,0.0188933873,0,0
1095004,0,aa,0,0,0,0,3,3,0,0,6,yes,197.25086019,1183.5051612,0.0471967569,,48,0,0,0,1.5945945946,1.5789473684,41.2,,41.2,247.2,0,1,0
1095016,0,aa,1,0,0,0,1,1,1,1,5,no,261.94484971,1571.6690983,-0.058752449,,18,1.2737394379,1.3378218776,1.1672209891,1,1,49.99,suburban,65.598333333,393.59,-0.004585053,24,0
1095017,0,de,0,8,38,8,2,2,11,13,0,unknown,1023.8056509,5119.0282547,-0.016319824,,241,35.777156555,37.733542756,33.364674474,1.3301158301,1.3240740741,47.29,,94.29,471.45,0.0426728415,0,1
1095028,0,aa,1,1,7,2,0,0,2,3,9,no,195.4569212,1172.7415272,0.0291306538,crafts,74,0,0,0,1.198019802,1.1875,44.99,rural,44.99,269.94,0,0,0
1095041,0,de,0,16,93,14,0,0,6,7,4,yes,435.19647494,2611.1788496,0.0552135939,,216,97.96010917,105.13957829,92.087611246,2.6535211268,2.6610169492,44.99,,70.533333333,423.2,-0.028802633,0,0
1095054,0,de,0,21,124,24,1,0,11,11,1,no,1235.0633162,7410.3798974,0.1479692958,,421,0,0,0,0.5974683544,0.5985663082,69.99,,69.99,419.94,0,0,0
1095061,0,z,0,7,22,8,0,0,22,21,0,unknown,757.28724425,2271.8617328,0.0652343174,,391,28.628798545,30.594433823,25.998310265,0.7014492754,0.701754386,25.67,,28.13,84.39,0.0105782793,0,1
1095104,0,c,0,1,6,1,0,0,2,2,0,unknown,459.24274587,2755.4564752,0.1112340678,,73,78.034047552,83.559566886,72.83023581,2.5737704918,2.5909090909,29.99,town,53.61,321.66,0.0593642283,0,0
1095106,1,b,0,0,0,0,1,1,7,8,7,yes,1073.2466642,4292.9866568,-0.038974279,,216,37.007112574,39.157911308,34.490645086,0.8361702128,0.8392857143,59.99,suburban,66.3475,265.39,0.0338442859,0,1
1095114,0,aa,0,1,6,1,2,2,31,35,7,unknown,571.90515336,3431.4309202,-0.109644548,,247,49.1639583,53.191038262,44.888018191,2.2056277056,2.2083333333,79.99,suburban,85.486666667,512.92,-0.059057354,0,0
1095121,0,c,0,0,0,0,3,3,5,5,6,no,652.09265807,3912.5559484,0.0457196846,,146,73.104855003,77.145673964,69.49026657,1.4730878187,1.4590163934,44.99,suburban,65.94,395.64,0.0032725573,0,0
1095134,0,aa,0,1,8,1,0,0,2,2,0,unknown,179.76521028,1078.5912617,-0.027636566,,40,0,0,0,1.8139534884,1.8666666667,44.99,suburban,44.99,269.94,0,1,0
1095144,0,de,0,5,32,5,0,0,3,3,0,unknown,143.38894353,860.33366116,-0.053701856,,29,0,0,0,1.8360655738,1.8,49.99,,49.99,299.94,0,0,0
1095148,0,b,1,0,0,0,0,0,1,1,3,no,139.89264638,139.89264638,0.004789026,professional,37,0.2363317139,0.2363317139,0.2363317139,1.8461538462,1.8461538462,39.99,,69.97,69.97,0.399679936,0,1
1095160,0,aa,0,0,0,0,1,1,0,0,5,unknown,29.980646284,179.8838777,0.0754202964,,11,0,0,0,0.5348837209,0.5714285714,10,,15.215,91.29,0.0537273338,0,0
1095166,0,b,0,0,0,0,0,0,2,2,0,unknown,248.3005282,1489.8031692,-0.014298189,,80,3.9679749182,4.2693780694,3.7144598841,2.7559055118,2.7272727273,10,,11.663333333,69.98,-0.005244755,0,0
1095173,0,a,0,52,206,49,0,0,14,16,5,yes,920.98813923,3683.9525569,-0.076101178,professional,530,0,0,0,0.6852146264,0.6855345912,59.99,suburban,59.99,239.96,0,0,1
1095186,0,de,0,2,13,2,1,1,1,1,0,unknown,129.12681793,774.76090761,0.0436261501,,69,0,0,0,2.0666666667,2.0909090909,44.99,suburban,44.99,269.94,0,0,0
1095202,0,aa,0,0,0,0,0,0,4,5,5,unknown,618.29418018,3709.7650811,-0.021419324,,244,57.639172225,61.54569914,53.199396363,2.6666666667,2.6811594203,59.99,suburban,74.31,445.86,0.0392564849,0,0
1095205,1,de,0,2,4,2,0,0,3,2,4,unknown,629.25091538,1258.5018308,-0.043434531,,159,0.5311117713,0.536114433,0.5261091096,0.5,0.5,63.33,,76.275,152.55,0.0598163651,0,1
1095211,0,aa,1,0,0,0,0,0,3,3,8,unknown,200.30840333,1201.85042,-0.120562793,,61,0,0,0,4.5606060606,4.3636363636,69.99,,69.99,419.94,0,0,0
1095224,0,aa,0,0,0,0,0,0,1,1,8,yes,99.745813414,598.47488048,0.139048575,professional,27,0,0,0,2.6136363636,2.625,10,,12.341666667,74.05,-0.056721057,2,0
1095234,0,de,0,0,0,0,1,1,8,8,0,unknown,699.48169636,2098.4450891,-0.003027584,,169,6.8250856848,10.606122875,0,0.3493333333,0.3474576271,44.91,,46.49,139.47,0.0106315118,0,1
1095237,0,b,0,1,6,1,0,0,1,1,0,unknown,396.23347161,2377.4008297,0.2037614531,,60,0,0,0,1.864,1.8695652174,49.99,,49.99,299.94,0,0,0
1095259,0,gy,0,0,0,0,0,0,6,6,0,unknown,282.80842077,1696.8505246,0.1173013536,,107,0,0,0,0.7799442897,0.7846153846,41.2,,41.2,247.2,0,0,0
1095268,0,aa,0,0,0,0,0,0,1,1,3,no,213.80684909,1282.8410946,-0.021712553,,81,0,0,0,2.03125,2.04,41.2,,41.2,247.2,0,4,0
1095278,0,aa,0,15,88,15,0,0,14,16,0,unknown,484.06935171,2904.4161102,0.1098299658,,295,36.437816874,39.551570789,34.200285006,1.0321469575,1.0324675325,44.99,,87.635,525.81,0.0514233242,0,0
1095286,0,de,0,2,14,2,0,0,8,8,0,unknown,708.19329438,4249.1597663,0.0207574527,,167,0,0,0,0.9743589744,0.976744186,69.99,,69.99,419.94,0,1,0
1095312,1,c,0,0,0,0,0,0,0,0,3,yes,55.618327249,333.70996349,0.1357074178,crafts,17,0,0,0,0.775862069,0.8,69.99,town,69.99,419.94,0,0,0
1095326,0,c,0,13,79,15,0,0,38,32,0,unknown,2412.324391,14473.946346,0.0486841141,,1121,17.269939716,18.416710193,16.202891139,0.819534632,0.8190327613,74.99,,83.67,502.02,0.0766637533,0,0
1095332,0,aa,0,0,0,0,0,0,2,3,7,no,530.7231823,1592.1695469,0.020233566,,155,0,0,0,3,3,69.99,town,77.57,232.71,0.0104471907,1,1
1095344,0,aa,1,0,0,0,0,0,1,1,7,no,319.54789958,1917.2873975,-0.032431981,professional,94,0,0,0,1.2804878049,1.2857142857,44.99,town,44.99,269.94,0,0,0
1095358,0,de,0,0,0,0,0,0,2,2,4,no,317.96025931,1907.7615559,-0.077710177,,102,0,0,0,0.6840659341,0.6851851852,10,,10.061666667,60.37,0,0,0
1095370,0,aa,0,0,0,0,0,0,3,3,5,unknown,513.63944235,2054.5577694,0.0386782182,,156,25.863585646,27.212445822,24.899368407,0.8567164179,0.8588235294,10,,22.0175,88.07,-0.009519492,2,1
1095379,0,aa,0,1,8,1,0,0,1,2,5,yes,141.95101874,851.70611246,-0.035302603,homemaker,69,0,0,0,1.1623036649,1.1612903226,41.2,,41.2,247.2,0,0,0
1095417,1,aa,0,0,0,0,0,0,5,6,9,yes,287.64697964,1725.8818779,0.0635075216,professional,162,0,0,0,0.6916376307,0.6960784314,10,,10.125,60.75,-0.043062201,0,0
1095436,0,aa,0,12,73,10,0,0,6,6,7,no,536.60494867,3219.629692,0.0182755844,,250,0,0,0,0.7906698565,0.7925925926,44.99,,44.99,269.94,0,0,0
1095437,0,de,0,9,45,8,3,3,3,3,0,unknown,1304.3223229,6521.6116146,-0.024113658,,318,76.187188082,84.175146912,71.246148203,0.9155609168,0.9190751445,67.28,suburban,112.53,562.65,-0.05957994,0,1
1095457,1,aa,0,0,0,0,0,0,6,6,9,yes,128.56847803,771.41086821,-0.004789565,professional,58,0,0,0,1.768,1.7272727273,49.99,,49.99,299.94,0,0,0
1095463,0,de,0,9,17,8,2,2,13,15,8,no,1798.9003204,3597.8006408,0.0997044425,,537,255.91367907,267.19165654,244.6357016,1.4221218962,1.4224137931,77.26,,171.915,343.83,0.0415033844,0,1
1095468,1,aa,1,0,0,0,0,0,1,1,5,yes,136.54231551,819.25389306,-0.066549832,,36,0,0,0,0.5797101449,0.5909090909,44.99,,44.99,269.94,0,0,0
1095488,1,b,0,0,0,0,0,0,10,9,6,yes,344.28897914,2065.7338748,0.0632450756,,92,0,0,0,0.445026178,0.4393939394,38.82,suburban,38.82,232.92,0,0,0
1095496,0,b,0,4,7,4,0,0,17,17,0,no,726.81667771,1453.6333554,-0.085598636,,218,78.551997354,79.928104755,77.175889953,0.9594594595,0.9622641509,34.66,suburban,105.11,210.22,-0.006259484,0,1
1095500,1,aa,1,0,0,0,0,0,4,4,1,no,258.9749461,1553.8496766,-0.012759025,,134,0,0,0,2.2991803279,2.3076923077,32.29,,33.46,200.76,-0.046016681,0,0
1095507,0,aa,0,0,0,0,1,1,1,1,0,unknown,237.10584769,948.42339076,0.0451347237,,82,0,0,0,1.18,1.1707317073,79.99,suburban,79.99,319.96,0,0,1
1095512,0,aa,0,9,51,9,0,0,1,1,4,yes,622.01078655,3732.0647193,0.062150625,crafts,69,0,0,0,0.4526315789,0.4583333333,44.99,,44.99,269.94,0,0,0
1095525,0,aa,0,13,76,15,0,0,5,4,6,unknown,548.20825068,3289.2495041,0.0303135356,,249,23.826772922,31.980275127,0,0.86625,0.8636363636,44.99,,46.995,281.97,-0.021223985,0,0
1095526,0,aa,1,1,4,1,3,2,7,7,7,yes,922.74370525,3690.974821,0.0614201612,professional,247,247.00911027,260.14328441,237.81254546,6.6076923077,6.6176470588,72.28,suburban,208.405,833.62,0.0306405376,0,1
1095545,0,a,0,4,13,4,0,0,5,5,0,unknown,480.66883424,1442.0065027,0.1211643584,,399,0,0,0,0.4943820225,0.4945054945,44.99,suburban,44.99,134.97,0,0,1
1095546,0,de,0,7,42,7,1,1,8,7,6,yes,435.6966531,2614.1799186,-0.049317876,professional,103,15.92725515,26.277150064,0,0.8195266272,0.8214285714,44.99,suburban,45.901666667,275.41,-0.03708386,0,0
1095560,0,a,1,0,0,0,2,1,17,19,9,unknown,450.4184339,2702.5106034,0.0483236124,,215,6.3055861058,6.6825068078,5.8913536397,1.4516129032,1.4505494505,10,suburban,13.911666667,83.47,-0.070596299,0,0
1095578,1,b,0,0,0,0,0,0,8,9,7,no,373.36040679,2240.1624408,0.0149137063,,138,0,0,0,0.821978022,0.8181818182,44.99,,44.99,269.94,0,2,0
1095584,0,gy,0,0,0,0,0,0,1,1,4,unknown,90.809165046,272.42749514,0.0029272225,,36,0.2468182208,0.2528408189,0.2400920113,1.9722222222,2,25.54,suburban,29.86,89.58,-0.026218487,0,1
1095586,1,aa,0,1,6,1,0,0,1,1,6,yes,302.86712876,1817.2027726,-0.153030745,crafts,68,0,0,0,2.2903225806,2.2631578947,44.99,,44.99,269.94,0,0,0
1095599,0,de,0,4,23,3,0,0,5,6,6,unknown,179.41470855,1076.4882513,0.062839376,,139,0,0,0,0.9578454333,0.9583333333,43.12,town,43.12,258.72,0,1,0
1095620,1,aa,1,0,0,0,0,0,0,0,3,no,1011.5597697,6069.3586183,0.1463988368,,382,61.002119937,65.970613763,55.326095483,1.1400560224,1.1390374332,10,town,30.806666667,184.84,-0.007902535,0,0
1095629,0,c,0,1,2,1,4,4,2,2,0,unknown,363.45807148,726.91614295,-0.044285931,,131,0,0,0,0.8251748252,0.8285714286,49.99,suburban,49.99,99.98,0,0,1
1095651,1,aa,1,7,40,7,2,2,1,1,6,yes,252.18844685,1513.1306811,0.115552968,professional,102,0,0,0,3.935483871,4,49.99,suburban,49.99,299.94,0,0,0
1095664,1,aa,0,1,6,1,6,6,7,6,7,yes,719.08012967,4314.480778,-0.087628499,professional,165,112.8462715,121.62866526,104.74646015,2.3333333333,2.3333333333,79.99,,111.40333333,668.42,-0.012754873,1,0
1095671,0,de,1,11,11,11,0,0,109,109,6,unknown,1797.4169725,1797.4169725,1.7577828506,professional,513,150.82350416,150.82350416,150.82350416,0.5451807229,0.5451807229,69.99,,113.03,113.03,0.028386862,0,1
1095675,0,aa,0,0,0,0,0,0,1,1,0,unknown,128.23659901,769.41959405,-0.154164625,,43,0,0,0,3.3220338983,3.3333333333,44.99,rural,44.99,269.94,0,0,0
1095681,0,b,1,7,41,8,0,0,1,1,1,yes,432.51514484,2595.090869,-0.069536457,retired,73,0,0,0,0.7983539095,0.7948717949,44.99,,44.99,269.94,0,0,0
1095701,0,de,0,0,0,0,0,0,8,8,0,unknown,547.82408113,3286.9444868,-0.092457016,,202,0,0,0,0.6866295265,0.6875,72.66,suburban,72.66,435.96,0,0,0
1095712,1,c,1,4,24,4,1,1,3,3,7,no,685.03877433,4110.232646,0.0598999402,,139,0.1640360443,0.984216266,0,0.5321100917,0.5319148936,33.7,suburban,33.701666667,202.21,0,0,0
1095723,0,a,0,1,6,1,0,0,3,3,0,unknown,207.07410822,1242.4446493,0.1702879527,,50,0,0,0,0.5309278351,0.5428571429,33.7,suburban,33.7,202.2,0,0,0
1095745,0,b,1,0,0,0,0,0,1,1,1,no,143.27186448,859.63118688,0.0245494921,,18,0,0,0,0.9122807018,0.9,44.99,,44.99,269.94,0,0,0
1095746,0,aa,0,1,5,1,2,2,2,2,6,unknown,484.48979097,2422.4489549,0.0156587344,,129,9.9678594125,11.105734311,9.4391030618,1.4323308271,1.4230769231,44.82,suburban,53.034,265.17,0.0218978102,4,1
1095765,0,b,0,2,12,2,2,3,6,6,0,unknown,1018.7593267,6112.5559601,0.168858149,,341,0,0,0,1.0920245399,1.0898876404,84.99,,84.99,509.94,0,0,0
1095778,1,aa,1,0,0,0,0,0,1,1,3,no,239.11211251,1434.6726751,0.0214200438,retired,12,0,0,0,1.1212121212,1.1666666667,44.99,,44.99,269.94,0,0,0
1095799,1,c,0,0,0,0,0,0,1,1,2,yes,116.42797681,698.56786085,-0.013299897,professional,41,0,0,0,1.4554455446,1.4375,44.99,town,44.99,269.94,0,3,0
1095825,0,c,0,0,0,0,0,0,6,5,0,unknown,501.71275283,3010.276517,0.0138123092,,104,0,0,0,3.1258278146,3.1428571429,84.99,,84.99,509.94,0,4,0
1095828,1,b,1,2,10,2,0,0,2,2,4,yes,215.0697563,1075.3487815,0.0607829387,crafts,60,0,0,0,0.5567010309,0.5476190476,39.95,town,40.652,203.26,0,0,1
1095854,0,c,1,9,46,9,4,3,19,22,6,no,1715.4837807,8577.4189034,-0.046074757,,498,21.578042585,37.170576837,0,1.441609421,1.4427860697,94.99,town,97.634,488.17,0.0267396568,1,1
1095859,0,c,1,2,14,2,1,1,3,3,7,unknown,351.07942922,2106.4765753,0.0371858655,,103,0,0,0,0.6820652174,0.6769230769,44.99,suburban,44.99,269.94,0,0,0
1095869,0,de,0,0,0,0,0,0,9,9,0,unknown,803.95268547,2411.8580564,0.016989876,,370,0,0,0,0.439119171,0.4392156863,47.41,town,47.41,142.23,0,0,1
1095872,0,aa,0,1,6,1,0,0,1,1,9,no,269.45652184,1616.7391311,-0.081014949,,75,0,0,0,1.7826086957,1.7777777778,44.99,suburban,44.99,269.94,0,0,0
